ID,Source,x,y,Constellation
33621,1201067439457715072,245.47983846631,19.15332026864,Hercules
75170,2419885149815948416,355.68105806185,-14.5451998902,Aquarius
75044,2328250059757795072,357.23194377728,-28.13074342707,Sculptor
79979,1234645287617291520,220.18155997269,16.41839583823,Boötes
86501,1827977186901985024,297.76723062926004,22.60997784575,Vulpecula
36179,1808282768947879808,303.5694998678,15.19786217788,Aquila
35036,1738927465244452736,320.72363034375,6.81118757934,Equuleus
70180,3538455231113495040,169.44616386020002,-22.14598224322,Crater
35315,1757995264614220672,313.91088780118,12.56870049523,Delphinus
82762,1820154058573970944,299.43941003817,16.78924326804,Sagitta
75747,2694123759468340352,326.80820636149,2.68610756598,Pegasus
82327,1808075236135604736,300.87508656395,16.03121591396,Aquila
81377,1735906350890358144,311.95142440772,6.0081501709300005,Delphinus
33613,1197801408889764480,235.47769686502,18.46427791957,Serpens
76908,2897372641393464064,91.52313534713,-29.75880719084,Columba
33694,1234645287617291392,220.18303769217,16.41783097143,Boötes
75068,2348342573897042304,9.02822400614,-22.84256445537,Cetus
81811,1765751387137970816,325.63738082505,10.8242770102,Pegasus
35087,1744655199270929152,317.630487941,10.04899199303,Equuleus
33614,1198813956016764288,242.86975987047995,16.66571253732,Hercules
69665,3491583497096278144,176.54138002658,-24.873625081550003,Crater
75070,2348816429049395584,12.38924114053,-23.36219841936,Cetus
35148,1749714425931629568,312.45120594718,7.864245530730001,Delphinus
75149,2410222091875449216,347.45659439671,-14.51058848821,Aquarius
81569,1748679514910080896,308.87355035873,6.947090934389999,Delphinus
75048,2332372854697927680,354.04004344856,-26.87631126169,Sculptor
37658,1826310911394676864,297.68775877863,20.21148076785,Vulpecula
75082,2360179606844142720,5.20243401123,-23.63021335864,Cetus
19842,5854501021078538496,213.75665384049,-61.70679179187,Centaurus
77002,2902876109406840704,86.30444094026,-31.66930761424,Columba
33575,1181530835817013376,223.86896413633,12.430568876630002,Boötes
75161,2417142143182419328,3.70054371773,-14.17791253995,Cetus
79890,1190036623413659520,237.21027620896,12.72358787733,Serpens
86343,1827754741937222528,295.85434674475,22.4949598867,Vulpecula
76719,2890545670616649728,87.53889568544001,-32.809336499859995,Columba
75123,2391000395239148672,358.1662926105,-18.56188919035,Aquarius
82760,1820126364623279744,299.55954019634,16.49370022456,Sagitta
75107,2380618737730042752,352.1049852138,-25.420618473729995,Sculptor
76839,2895088990103688064,96.41863391959,-29.70298867353,Canis Major
52592,2018395386568045184,294.2776271696,22.00593360639,Vulpecula
36997,1821709592638784512,300.99757331947,17.12306281372,Sagitta
37382,1824391095378782080,295.58056686898,18.4656697377,Sagitta
33609,1196889260910849408,234.91620936442,16.31421044331,Serpens
35130,1748212909662368128,311.48759856613,7.379159398500001,Delphinus
33569,1179504642045708288,219.18181310776,12.87807010537,Boötes
75078,2357111763244742016,14.40739313166,-18.99860202971,Cetus
75745,2693902139155925120,328.91061410963,2.36074874944,Pegasus
33582,1185528934973681152,223.23512093488,15.1322817004,Boötes
19978,5862171759641013120,198.68491313451,-63.58107294228001,Centaurus
82067,1801553998302086656,303.715549828,10.47237778092,Delphinus
33635,1206270362839701504,240.69247971838,22.23836331597,Serpens
75115,2384894429212734080,349.12251164115,-23.22567545541,Aquarius
52791,2020210439768731648,295.09914041565,23.48021369127,Vulpecula
75180,2433131344353261952,353.30793941202995,-12.60926726545,Aquarius
33527,1156820170976482688,226.02681132645,5.492694725040001,Virgo
76849,2895266492512508800,98.53373295314002,-29.62975637096,Canis Major
33599,1194433639129253760,234.17728774046,14.9246980125,Serpens
35127,1747852750884918784,309.39083346196,6.50090071715,Delphinus
75162,2417303599593893248,4.14143543129,-13.4040328212,Cetus
37656,1826288199605574784,297.72086445995,20.03954602194,Vulpecula
82120,1803006109570544256,302.20700127374,12.22828248594,Aquila
33526,1156358444812070528,226.49238753785,4.23350945525,Virgo
75764,2697317737667726976,329.50609703274,5.940288570830001,Pegasus
35305,1757256427159618944,315.66796339442004,11.65709233268,Equuleus
53634,2439150655119171840,354.50228274290004,-7.942146561089999,Aquarius
33521,1153963227450553216,226.61617635682003,3.00913922704,Virgo
75153,2412562574174060800,349.75900035107003,-12.17042578315,Aquarius
69304,3460744841638285696,179.42929692735,-37.65066190436,Centaurus
35441,1766832383162446592,324.27735355502,11.71953993024,Pegasus
75738,2692605986745612032,320.84900470722,2.76618626801,Equuleus
81432,1742674772670795520,323.04921895521,10.91084042099,Pegasus
82869,1820763806471758848,297.74548932778,16.857678527589997,Sagitta
75771,2698985387569609088,323.13535086604,4.8732081997600005,Pegasus
77223,2918427773671030784,100.7751891703,-29.237318893609995,Canis Major
76715,2890236089374244608,89.13319555559,-33.43444931853,Columba
33672,1221217433146171264,236.02457615647003,24.460419178970003,Serpens
33528,1156820170976483200,226.02622987567003,5.49542755161,Virgo
84183,1824762279281819008,297.18436826794,19.66104721715,Vulpecula
33622,1201115440011542016,245.76900586799,19.50603907129,Hercules
77229,2918595071237736192,102.15525376154,-28.21548114621,Canis Major
35170,1751465058897957120,311.93844802443,10.46512443255,Delphinus
75047,2332111102210990848,351.88919776802004,-27.27811646524,Sculptor
76707,2889704441142345984,91.3683279355,-33.50188510835,Columba
33607,1195653478560587520,232.95195606416,16.23443476562,Serpens
35146,1749590322853894144,309.26642087079,8.977846660720001,Delphinus
75128,2398020605183570688,342.48332216165,-20.28516178234,Aquarius
75191,2438115258763069184,350.30037123962995,-8.67416297721,Aquarius
75167,2418919297570805888,357.61545118091004,-14.9837429466,Aquarius
75064,2345662033268008576,11.74953690067,-24.2168245949,Cetus
33593,1191772168157443840,240.46909035284,13.47251084445,Serpens
52532,2017767393645258112,293.3212433353,20.4143707847,Vulpecula
76702,2889357751382815872,89.46921804653999,-34.47619190709,Columba
33676,1222728574438608640,236.23865778917005,24.70855818692,Serpens
75157,2413927102463642240,348.67525331647994,-9.68858638871,Aquarius
23818,1737183296206147200,316.52879293479,7.82982594391,Equuleus
75120,2386898319218933120,348.53166603668,-19.69583253133,Aquarius
81633,1752383627847639424,306.75893688135,9.09213909979,Delphinus
35126,1747797633573522944,308.81210043572,6.279518385349999,Delphinus
33620,1200016233324969344,240.65551503792005,18.114067628860003,Hercules
35235,1753996478266151680,305.81571675892,11.0849899644,Delphinus
18189,5333575329765910400,174.95809534775,-63.47875939465,Centaurus
81785,1763679945887985408,314.63433997935,16.43667963416,Delphinus
