ID,Source,RA_ICRS,DE_ICRS,BP_RP,Gmag,Rad,BPmag,RPmag
137,65287458566524928,56.20099235354,24.28926774501,-0.02122200000000074,5.441325,3.5242,5.419782,5.441004
18092,218954825708955776,59.11955530747,35.08087855944,-0.03741100000000053,5.441631,8.57,5.413131,5.450542
74728,2285649898351302656,337.47082277593,78.82419405233001,0.12371700000000008,5.442163,2.4530000000000003,5.480845,5.357128
34795,1692365552989740928,184.70765754694,75.16057861697,0.09002600000000083,5.447877,3.1878,5.47046,5.380433999999999
55662,2037646495139760512,286.65760935463,28.628971799370003,0.4046700000000003,5.456143,1.8709,5.599297,5.194627
34709,1663104284399348992,202.1121602264,59.94594122616,0.007782999999999873,5.456955000000001,2.1761,5.448526,5.440743
81264,1704123214941238656,242.70632973892003,75.87761974115,-0.11383499999999991,5.457001,4.4536,5.405545,5.51938
33900,1337345922829546752,260.91943127206,37.14681735989,0.025790999999999897,5.459201999999999,3.4501,5.452335,5.426544
81105,1596640009092360320,235.71102161497,52.36103145948,-0.0359430000000005,5.463089,2.419,5.441445,5.477388
76,49415527182759296,64.85887727128001,21.14211470952,-0.09154099999999943,5.480601,2.1351,5.4408330000000005,5.532374
76201,2821368419085908352,354.48690399844,18.40074218645,0.008960000000000079,5.484931,2.1914,5.476509,5.467549
28331,314142055583243904,15.70464916109,31.80412443948,-0.05756100000000064,5.489895,3.01,5.459922,5.517483
29637,408620409702994432,27.99726590871,55.147346980440005,-0.266788,5.490368,6.1797,5.384411,5.651199
381,146100115802055168,66.82270498474,22.99626629352,-0.12246799999999958,5.4972080000000005,2.6201,5.444005000000001,5.566473
32853,1031902077964410752,125.95187738551,53.21927485898,0.15258400000000005,5.499505,1.6631,5.549802,5.397218
25596,271495572960091648,65.04796937552,50.92090732614,0.02289500000000011,5.506033,9.0322,5.489922,5.467027
4187,194828345140276736,80.70956456433001,41.02927072928,0.21241299999999974,5.509265,3.4316,5.575826999999999,5.363414
34866,1709205638721316352,246.42733119113,78.96432577552,0.3189720000000005,5.510821,1.664,5.621630000000001,5.302658
75006,2304407257482669952,351.7609711241,87.30758267869,0.3286359999999995,5.512135,4.1234,5.62815,5.299514
10875,328788886199337344,30.74139776648,33.2841025013,0.06492000000000075,5.512828,3.4026,5.520584,5.455664
80821,1425757966351711616,249.04749062196,52.90017523699,-0.05820999999999987,5.51291,3.2018,5.485665,5.543875
35454,1767847850870013696,330.27254765434,13.119566794230002,0.49988100000000024,5.5178650000000005,3.3841,5.698387,5.198506
35315,1757995264614220672,313.91088780118,12.56870049523,0.17852699999999988,5.520574,2.1191,5.574465,5.395938
81693,2978712621830357504,71.03349954846999,-18.66666308674,0.047117000000000075,5.521369,2.7702,5.52741,5.480293
31244,418916648901801728,6.065336989330001,52.01989950745,-0.1381129999999997,5.521783,7.5819,5.493744,5.631857
82762,1820154058573970944,299.43941003817,16.78924326804,-0.051602000000000814,5.526459,3.4824,5.496281,5.547883000000001
43965,1963019544282480384,333.45563482111,45.440630098190006,0.013404000000000416,5.527112000000001,2.1846,5.518388,5.504983999999999
87432,1834396891668192256,298.62958361209,24.31938109855,-0.01115300000000019,5.527268,3.607,5.535175,5.546328
28708,355656522274764288,35.24278261404,50.15135542256,-0.09206000000000092,5.531337000000001,2.9962,5.503051999999999,5.595112
24764,65319619282119808,59.21732789669001,22.4774667858,0.4895050000000003,5.531594,2.1361,5.708281,5.218776
78044,570248000507985920,67.0550922658,83.80784454081,-0.1490070000000001,5.538429,4.0578,5.449498,5.598505
76078,2790213894550349824,16.9885999223,20.73866924492,0.16186899999999937,5.54293,2.4093,5.592435,5.430566000000001
73399,523449792035598848,17.85695970942,64.20259345453,-0.059966000000001074,5.546751,3.2622,5.515228,5.575194000000001
41532,441592667477558912,52.21818892917,49.84827347027,-0.027966000000000157,5.550932,5.0075,5.524941,5.552907
73959,2245998176160116736,310.79620624717,66.65760003893,0.29612700000000025,5.552067,1.6624,5.651855,5.355728
75776,525001344680906880,17.922754399389998,65.0187981679,-0.10207799999999967,5.553751999999999,3.0198,5.512156,5.614234
27379,573196890693529088,13.72377943169,83.70733017949,0.14562100000000022,5.57089,2.5311,5.616837,5.471216
